resp_flag,GEND,AART,ADBT,ADEP,AHBP,AHCH,ARES,AHRT,ADGS,AHRL,AVIS,BANK,FINI,INLI,INMEDI,INVE,IOLP,ONLA,SGFA,SGLL,SGOE,SGSE,SGTC,NOC19,NAH19,age,c210apvt,c210b200,c210blu,c210bpvt,c210cip,c210ebi,c210hmi,c210hva,c210kses,c210mah,c210mob,c210mys,c210pdv,c210pmr,c210poo,c210psu,c210pwc,c210wht,ilor,meda,pdpe,tins,zhip19
0,F,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,0,2,75,98,19,7,2,99,94,126,455,122,59,0,6,12,55,78,92,32,84,5,45,59,5,5
0,M,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,0,3,75,95,15,12,5,95,109,145,999,137,63,0,6,6,61,84,92,33,79,3,61,46,11,4
0,F,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,0,1,74,97,4,17,3,74,56,66,129,84,54,0,4,18,48,88,99,35,68,3,49,54,8,1
0,F,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,0,2,73,99,17,16,1,70,74,97,347,103,53,0,4,11,56,87,99,44,69,5,37,61,5,0
0,M,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,0,1,74,70,16,31,30,29,37,40,139,69,52,2,3,22,22,59,76,47,46,99,77,29,3,1
0,F,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,0,2,73,99,34,12,1,94,73,91,274,104,56,0,6,10,63,70,84,24,80,4,44,70,9,8
0,F,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,0,1,73,85,14,12,15,29,38,46,170,73,58,0,3,18,28,0,0,13,53,7,49,40,3,0
0,M,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,0,1,75,95,15,23,5,63,49,58,149,78,53,26,4,15,55,67,69,31,63,4,47,66,8,1
0,M,Y,N,N,N,N,Y,N,Y,N,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,2,2,75,81,6,16,19,7,28,31,120,71,46,0,4,28,28,33,29,21,66,4,34,77,7,7
0,M,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,0,1,77,86,13,42,14,24,36,40,82,71,56,23,3,14,57,68,76,26,43,0,34,77,6,0
0,M,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,0,2,79,83,8,16,17,36,37,44,96,77,61,0,4,20,19,73,95,20,74,1,54,54,5,8
0,F,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,Y,N,Y,N,N,N,Y,Y,0,2,76,91,22,38,9,58,48,58,119,75,59,10,3,18,59,62,90,23,47,3,61,58,10,0
0,M,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,0,1,80,95,6,5,5,40,44,48,281,87,41,0,7,10,21,52,97,14,75,3,26,74,5,1
0,M,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,0,0,77,76,21,21,24,28,36,42,124,80,48,29,5,18,25,40,51,15,58,7,26,74,1,1
0,M,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,Y,N,N,N,N,N,0,2,76,95,23,20,5,55,45,56,176,85,57,4,4,17,57,60,69,29,54,3,43,75,5,2
0,F,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,0,1,72,99,42,27,1,89,68,83,189,95,57,0,4,11,64,92,99,31,68,1,35,66,5,0
0,M,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,3,2,72,99,9,6,1,99,134,190,999,158,58,0,6,6,62,88,99,46,89,1,23,77,7,1
0,F,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,0,2,79,87,15,14,13,12,28,31,88,72,66,34,3,12,44,49,48,19,56,9,29,44,3,5
0,F,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,N,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,0,2,78,97,24,32,3,61,50,63,161,83,58,1,4,15,51,86,59,19,60,5,59,49,12,9
0,F,N,N,N,N,Y,Y,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,0,1,72,97,6,9,3,80,83,109,333,109,56,0,6,11,60,89,99,41,80,3,37,61,9,2
0,F,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,0,4,76,96,80,14,4,73,49,65,224,83,66,0,4,11,63,61,59,15,53,11,38,56,2,6
0,M,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,0,2,74,93,14,26,7,31,39,43,123,72,64,0,3,28,41,66,93,21,52,3,57,66,7,8
0,F,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,0,1,80,99,22,1,1,94,85,99,869,137,73,0,6,7,66,30,10,3,96,18,21,55,6,1
0,M,N,Y,N,Y,Y,N,N,Y,N,Y,N,N,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,4,2,73,97,18,22,3,59,65,81,242,90,56,0,4,10,41,64,97,35,61,3,11,81,8,2
0,F,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,0,1,74,97,68,13,3,92,70,88,288,103,51,0,5,10,72,74,80,40,78,6,37,75,7,1
0,F,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,0,2,72,82,79,10,18,35,48,53,502,84,64,14,4,13,66,54,86,20,53,2,75,35,8,1
0,F,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,0,1,74,93,1,22,7,50,46,53,126,80,58,0,4,14,45,52,55,23,59,7,61,53,7,0
0,M,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,1,3,79,88,19,21,12,49,49,61,239,82,51,1,4,16,39,53,61,37,52,1,25,80,9,8
0,M,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,Y,N,Y,N,N,Y,Y,Y,0,1,77,90,40,28,10,40,40,45,142,74,61,26,3,15,58,73,74,24,50,99,39,50,2,5
0,F,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,2,2,76,98,30,19,2,79,60,73,241,90,53,0,4,9,53,70,70,31,66,3,65,52,7,6
0,M,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,0,1,78,96,43,8,4,64,69,91,196,109,35,0,6,9,49,9,14,31,87,2,39,60,4,2
0,F,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,Y,N,Y,Y,N,N,Y,Y,0,1,73,80,3,13,20,2,23,24,123,68,60,4,3,26,30,33,29,16,66,4,47,66,6,0
0,M,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,1,3,77,97,1,14,3,76,59,70,164,89,62,0,4,14,58,87,99,23,71,30,49,47,9,9
0,M,N,N,N,Y,N,Y,N,Y,Y,Y,N,N,Y,N,Y,Y,Y,Y,Y,N,Y,Y,0,2,75,98,29,29,2,78,57,70,194,88,54,0,4,7,63,87,99,41,53,3,62,60,9,8
0,M,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,0,2,78,86,6,16,14,61,55,71,616,99,47,0,5,19,35,12,16,22,64,2,49,40,8,6
0,F,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,0,1,79,98,5,12,2,78,77,96,635,102,49,0,5,14,48,77,54,20,73,5,64,42,7,0
0,M,N,N,N,Y,N,N,N,Y,N,Y,N,N,Y,Y,Y,Y,Y,N,Y,Y,Y,N,1,5,77,87,4,32,13,29,36,40,115,73,50,0,3,29,38,43,81,29,49,5,9,61,3,9
0,F,Y,N,Y,Y,N,N,N,Y,N,Y,N,N,N,Y,N,N,Y,N,Y,N,N,N,0,2,80,94,20,23,6,60,62,73,331,88,55,9,4,14,50,70,84,32,60,7,86,36,7,0
0,F,Y,N,N,Y,Y,N,N,Y,N,Y,N,N,Y,N,Y,N,Y,N,Y,Y,N,N,0,1,76,95,58,5,5,70,70,85,563,105,38,0,6,17,48,12,18,20,86,2,64,42,7,2
0,F,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,0,1,77,71,45,15,29,3,22,23,43,65,30,13,4,15,19,17,25,13,62,4,61,50,6,0
0,M,Y,Y,Y,Y,Y,Y,N,Y,N,Y,N,N,N,N,N,N,Y,N,Y,Y,Y,Y,0,2,78,94,9,41,6,45,46,50,151,75,59,11,3,13,56,76,83,28,40,5,61,53,6,0
0,F,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,0,3,74,92,1,24,8,45,43,54,115,75,59,0,3,12,52,73,87,21,51,15,80,27,4,9
0,M,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,0,1,75,96,8,19,4,44,36,42,130,80,65,0,4,12,49,43,59,14,57,1,31,83,4,2
0,M,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,Y,Y,N,0,2,76,54,9,38,46,6,28,30,124,62,48,5,2,24,22,26,64,55,32,0,86,36,3,4
0,F,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,0,1,72,93,29,20,7,28,45,58,380,89,51,0,4,16,32,25,25,38,47,0,27,65,5,0
0,F,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,0,1,74,87,11,17,13,23,43,52,219,81,50,0,3,19,41,67,73,41,56,4,27,65,4,0
0,M,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,Y,Y,Y,N,Y,Y,Y,Y,1,4,74,98,1,15,2,87,81,108,432,105,54,0,4,10,56,88,92,42,70,2,26,65,11,4
0,F,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,0,2,76,90,9,21,10,72,66,84,668,100,54,0,4,16,56,36,88,30,59,1,23,77,8,3
0,F,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,0,1,72,97,10,2,3,95,98,135,999,150,56,0,7,17,47,32,18,21,93,99,45,53,2,2
0,F,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,Y,0,1,80,96,21,20,4,20,43,53,254,79,62,64,3,20,54,65,35,22,58,2,14,81,8,0
0,M,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,0,1,79,99,9,5,1,91,77,97,261,111,49,0,6,17,49,69,76,22,84,1,59,61,8,4
0,M,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,0,2,73,99,11,6,0,34,52,63,698,110,61,0,6,18,33,46,71,11,77,0,14,81,7,5
0,F,N,N,Y,N,Y,Y,Y,Y,N,N,N,N,Y,N,Y,Y,Y,Y,Y,N,Y,Y,0,1,73,89,6,21,11,31,39,43,135,78,51,8,4,17,47,52,52,28,62,1,47,66,5,3
0,M,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,Y,Y,N,N,N,N,Y,0,1,73,89,8,25,11,29,48,59,341,81,51,0,3,19,38,39,30,33,45,2,30,63,7,0
0,F,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,0,1,75,92,17,19,8,35,53,65,284,85,56,3,4,15,43,57,83,31,53,10,22,79,3,1
0,F,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,0,2,77,90,2,10,10,56,45,54,191,92,45,0,6,14,21,39,48,18,73,4,45,53,5,8
0,F,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,0,1,75,88,1,20,12,40,47,57,481,88,53,0,4,19,47,45,68,30,67,15,61,46,9,0
0,M,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,0,1,74,96,16,34,4,33,42,48,155,73,56,8,3,15,56,72,90,27,48,19,58,45,9,2
0,F,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,Y,N,N,N,Y,Y,Y,N,0,2,72,84,3,9,16,24,40,44,566,85,42,0,5,18,28,17,28,23,59,0,61,46,8,6
0,F,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,Y,N,N,Y,Y,Y,1,2,78,99,6,25,0,53,45,54,128,81,51,0,3,24,42,35,51,25,59,7,46,65,9,5
0,M,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,0,1,77,97,1,7,3,94,84,107,281,109,52,0,6,10,53,74,91,45,83,0,46,51,6,8
0,F,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,2,2,79,70,27,23,30,9,31,33,167,68,32,1,4,22,41,16,42,42,44,3,86,36,3,0
0,F,Y,N,N,N,Y,Y,Y,N,N,Y,N,N,N,Y,Y,Y,Y,Y,Y,Y,N,Y,0,1,79,94,6,8,6,69,68,84,477,97,57,0,4,20,44,78,99,35,75,1,61,46,8,1
0,M,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,0,2,73,98,75,23,2,93,86,106,380,107,52,0,4,9,61,88,99,44,63,1,58,48,8,5
0,F,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,0,1,74,81,27,25,19,32,44,50,234,77,56,0,4,22,36,58,60,36,47,5,75,35,4,1
0,F,Y,Y,N,Y,N,N,N,Y,Y,N,N,N,Y,N,Y,Y,Y,N,Y,N,N,Y,0,1,73,95,20,18,5,48,52,63,357,89,67,48,4,18,44,72,38,20,65,1,61,46,5,0
0,F,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,0,3,76,98,29,3,2,99,113,151,658,152,55,0,6,10,69,73,81,36,95,0,54,54,6,8
0,F,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,1,2,78,97,12,17,3,84,67,79,224,96,52,0,4,7,57,74,72,36,70,3,49,54,6,2
0,F,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,0,1,78,97,34,12,3,77,64,74,261,93,77,0,5,9,69,76,99,1,55,12,60,38,2,0
0,F,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,0,3,79,91,42,10,9,86,68,85,275,105,45,0,6,16,59,62,75,43,76,0,54,54,6,3
0,F,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,N,N,Y,N,Y,N,Y,N,Y,N,Y,N,0,2,77,93,71,20,7,86,66,85,233,97,49,0,5,19,33,60,64,40,66,0,54,54,9,6
0,F,Y,Y,Y,N,N,N,N,Y,N,N,N,N,N,N,N,Y,Y,N,N,N,N,Y,4,3,76,94,53,22,6,73,49,65,192,82,50,3,4,18,46,82,91,46,57,5,69,44,9,5
0,F,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,Y,N,N,N,N,N,0,1,75,75,24,20,25,27,33,39,113,70,48,0,4,24,25,38,41,41,49,2,58,47,9,0
0,F,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,Y,N,N,Y,Y,1,1,78,94,0,11,6,71,55,65,156,91,43,0,6,9,46,53,59,30,76,5,25,75,11,0
0,F,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,Y,N,Y,N,Y,N,Y,Y,0,1,72,97,49,11,3,82,65,79,218,99,43,0,6,17,55,40,55,29,82,7,54,54,11,3
0,F,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,2,1,74,79,9,25,21,17,39,45,165,73,46,0,3,17,27,51,45,43,41,1,37,61,3,0
0,F,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,0,1,77,86,51,13,14,92,68,83,359,99,57,24,4,18,44,70,76,33,63,7,26,61,3,1
0,F,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,0,1,72,78,20,16,22,19,34,39,588,78,47,1,3,14,19,20,11,43,50,7,48,47,4,0
0,F,Y,N,N,Y,Y,N,Y,Y,Y,Y,N,N,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,0,2,79,98,4,17,2,64,69,85,243,96,57,0,4,16,50,65,64,26,71,0,15,84,9,2
0,F,Y,N,N,Y,Y,Y,N,Y,N,Y,N,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,0,1,78,98,7,3,2,95,99,138,946,149,70,0,6,11,52,69,28,17,87,4,26,65,8,0
0,F,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,0,1,69,87,6,32,13,61,46,59,113,76,53,0,3,18,54,58,91,31,49,9,35,68,1,1
0,F,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,0,0,67,94,9,16,6,66,72,93,312,96,59,0,4,12,59,89,94,32,73,1,37,61,5,2
0,F,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,Y,Y,Y,Y,1,3,65,87,5,19,13,37,40,46,161,79,50,0,4,20,45,35,44,26,62,5,32,64,5,9
0,M,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,0,1,69,92,5,24,8,56,50,57,116,77,66,0,4,13,49,80,97,23,58,9,62,60,3,4
0,M,N,N,N,Y,Y,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,Y,3,3,68,92,17,25,8,32,36,44,103,69,59,0,3,18,47,89,99,25,59,6,19,78,8,6
0,F,N,N,N,N,N,N,N,N,N,N,Y,N,Y,N,Y,N,N,Y,N,N,Y,Y,0,1,65,76,12,27,24,21,30,32,132,72,45,1,3,18,30,40,58,26,48,9,43,63,8,0
0,F,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,0,2,74,91,18,29,9,28,37,40,124,69,54,5,3,12,58,70,90,33,51,5,61,50,7,3
0,M,Y,N,N,Y,N,N,Y,Y,N,N,N,N,Y,N,Y,Y,Y,N,N,N,Y,Y,0,4,67,97,7,21,3,63,48,58,157,84,56,0,4,18,46,85,88,30,64,1,49,54,2,5
0,M,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,0,0,72,99,17,6,1,96,84,107,298,113,52,0,6,11,62,85,85,49,86,13,49,54,2,1
0,M,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,0,2,66,98,45,7,2,96,90,117,264,114,53,0,6,9,66,87,93,47,87,31,61,82,12,8
0,M,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,0,3,67,95,41,9,5,88,72,89,282,105,50,0,6,20,48,56,66,21,80,8,54,54,11,9
0,M,Y,N,N,Y,Y,N,N,N,N,N,N,N,Y,N,Y,Y,Y,N,N,Y,Y,Y,0,2,75,96,21,20,4,20,43,53,254,79,62,64,3,20,54,65,35,22,58,9,14,81,7,2
0,F,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,0,2,79,99,11,13,1,74,76,93,440,113,57,2,6,10,70,78,98,33,77,19,14,81,5,1
0,M,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,0,2,74,99,10,11,0,93,105,147,398,133,58,0,6,6,74,92,94,40,79,12,27,65,5,6
0,F,N,N,N,N,Y,N,N,Y,Y,Y,N,N,Y,Y,Y,Y,Y,N,N,N,N,Y,0,1,79,99,27,13,0,95,78,98,229,106,52,0,6,10,64,71,81,30,79,2,43,63,6,0
0,F,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,0,1,76,75,14,38,25,14,34,37,238,69,54,16,3,21,41,29,24,29,38,7,75,35,2,0
0,F,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,0,3,79,95,13,17,5,45,46,58,391,92,48,1,5,11,37,16,5,22,62,19,49,40,9,4
0,F,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,0,1,68,99,1,18,1,61,67,88,312,96,59,0,4,6,54,92,99,29,64,0,27,65,8,1
0,F,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,0,1,75,73,14,26,27,26,42,46,164,74,48,0,3,17,42,61,84,49,45,17,61,46,6,1
0,M,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,0,0,76,94,7,15,6,13,33,36,160,74,79,0,4,25,38,81,11,0,62,99,64,42,1,2
0,F,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,1,2,78,97,17,21,3,66,71,93,277,98,54,1,4,13,56,78,77,32,65,2,39,60,10,2
0,M,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,0,1,69,94,18,16,6,73,50,64,347,93,62,27,4,15,56,70,71,19,66,8,45,59,5,6
0,F,Y,N,Y,N,N,N,N,Y,N,N,N,N,N,Y,N,N,Y,N,N,N,Y,Y,2,2,72,83,10,18,17,24,36,40,259,85,53,0,4,21,28,34,47,19,71,7,45,59,5,1
0,F,N,N,Y,N,Y,N,N,Y,N,Y,N,N,Y,Y,Y,Y,Y,Y,Y,N,Y,Y,0,2,73,99,14,8,1,93,68,82,244,98,55,0,6,26,42,78,82,24,77,19,45,59,8,8
0,F,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,0,1,76,82,9,9,18,26,34,41,263,86,43,0,5,21,20,12,14,11,58,7,45,59,6,0
0,M,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,0,2,74,63,6,23,37,14,31,35,111,68,47,0,3,22,31,33,44,32,47,19,46,65,12,4
0,M,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,0,2,71,99,23,25,1,69,52,61,190,84,53,8,4,17,54,80,77,36,61,19,47,66,8,9
0,M,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,0,1,73,95,39,17,5,79,55,68,205,85,52,6,4,11,62,82,81,37,71,9,34,77,6,5
0,F,N,N,N,N,Y,N,N,Y,N,N,N,N,N,N,N,Y,Y,N,N,N,Y,Y,3,3,70,97,14,17,3,95,93,119,332,106,58,0,5,8,66,94,99,39,71,1,15,84,3,4
0,M,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,Y,Y,0,1,69,82,6,15,18,19,33,38,131,75,46,0,4,21,32,33,45,25,61,99,34,77,1,0
0,M,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,0,3,69,83,18,25,17,31,37,43,131,70,51,27,3,16,53,74,66,36,49,8,34,77,4,6
0,M,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,0,1,66,98,2,15,2,67,51,60,171,88,54,0,5,25,37,77,80,27,73,1,34,77,4,7
0,M,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,0,2,79,78,15,37,22,10,29,33,80,67,60,12,3,20,49,36,88,22,33,22,34,77,6,4
0,M,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,0,1,74,97,16,24,3,69,50,61,152,80,55,17,3,18,50,76,78,30,54,2,46,65,3,2
0,M,N,Y,N,Y,Y,Y,N,Y,Y,Y,N,N,N,N,N,Y,Y,N,Y,N,Y,Y,2,3,77,89,22,19,11,26,37,41,140,74,56,22,4,14,56,77,77,28,59,7,34,77,5,1
0,M,N,N,Y,Y,N,N,N,N,Y,N,N,N,Y,N,Y,Y,Y,N,N,Y,N,Y,0,2,72,98,14,26,2,61,49,57,154,80,55,2,4,19,51,72,84,38,61,19,47,66,9,1
0,F,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,0,1,69,90,28,28,10,55,65,77,243,88,53,21,4,20,51,87,69,33,59,18,14,81,6,0
0,M,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,0,2,78,96,31,17,4,29,36,40,96,74,70,62,4,18,53,75,38,11,66,99,58,39,1,4
0,M,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,0,1,71,89,10,18,11,23,49,56,162,75,54,0,3,16,49,73,77,34,64,10,12,90,5,3
0,M,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,0,1,68,95,7,29,5,41,54,67,193,80,54,2,4,17,52,59,69,35,57,5,15,84,6,2
0,M,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,0,2,66,96,13,22,4,31,49,61,182,86,56,5,3,14,52,65,81,24,57,12,11,81,7,8
0,F,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,0,2,65,94,5,37,6,8,36,42,151,70,59,0,3,22,45,53,60,28,50,19,11,81,5,9
0,F,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,0,1,67,86,7,24,14,23,46,56,193,79,53,26,4,16,45,58,50,33,59,12,11,81,3,0
0,F,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,0,1,67,99,9,15,1,32,49,62,324,93,46,0,6,9,39,51,55,20,68,8,10,83,8,1
0,M,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,Y,Y,N,Y,N,Y,Y,2,3,69,99,9,14,1,92,87,111,394,113,56,0,6,6,70,83,92,38,69,18,10,83,11,8
0,M,Y,N,N,Y,Y,N,Y,Y,Y,Y,N,N,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,0,1,77,97,34,33,3,38,55,65,187,80,52,13,3,10,51,75,73,34,49,6,10,83,4,1
0,M,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,0,1,67,87,13,11,13,21,39,42,999,94,49,0,4,14,39,19,24,26,64,6,61,46,4,7
0,M,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,0,2,73,69,1,41,31,9,30,33,571,72,44,2,2,19,21,5,16,47,26,4,61,46,7,5
0,F,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,5,8,66,65,6,31,35,18,35,40,999,78,47,0,3,13,28,10,9,46,29,36,61,46,6,9
0,M,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,0,0,77,50,6,44,50,2,23,24,380,65,42,0,3,17,17,5,17,49,31,11,61,46,5,0
0,F,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,0,1,68,74,8,26,26,13,33,36,536,74,47,0,3,14,24,17,39,47,40,3,61,46,5,0
0,F,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,0,1,67,70,8,31,30,13,33,36,500,76,48,0,3,12,30,14,60,50,38,7,61,46,3,4
0,F,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,0,1,68,66,6,19,34,3,24,26,125,68,50,0,3,18,18,0,3,34,41,7,61,46,4,1
